,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
95,Interface,com.android.deskclock.LabelDialogFragment.TimerLabelDialogHandler,0,0,1,1,1,0,1,1,0,3,0,0,No Change
96,Public Class,com.android.deskclock.LogUtils,2,1,0,0,0,0,14,14,14,74,1,0,Lines Increased
97,Public Class,com.android.deskclock.provider.Alarm,1,3,3,0,11,9,22,22,21,236,1,67,Lines Increased
98,Anonymous Class,com.android.deskclock.provider.Alarm.(Anon_1),1,1,1,0,2,0,2,2,2,7,2,0,No Change
99,Public Class,com.android.deskclock.provider.AlarmInstance,1,2,2,0,13,12,24,24,24,247,1,80,Lines Increased
100,Public Class,com.android.deskclock.provider.City,1,2,0,0,5,4,13,13,13,114,1,61,No Change
101,Public Class,com.android.deskclock.provider.ClockContract,1,1,0,0,1,0,1,1,0,44,1,0,Lines Increased
102,Protected Interface,com.android.deskclock.provider.ClockContract.AlarmsColumns,0,2,1,1,0,0,0,0,0,8,3,0,No Change
103,Private Interface,com.android.deskclock.provider.ClockContract.AlarmSettingColumns,0,1,0,2,0,0,0,0,0,7,2,0,No Change
104,Protected Interface,com.android.deskclock.provider.ClockContract.CitiesColumns,0,0,1,1,0,0,0,0,0,7,0,0,No Change
105,Protected Interface,com.android.deskclock.provider.ClockContract.InstancesColumns,0,2,1,1,0,0,0,0,0,18,3,0,Lines Increased
106,Class,com.android.deskclock.provider.ClockDatabaseHelper,2,1,9,0,4,1,7,7,3,155,2,85,No Change
107,Public Class,com.android.deskclock.provider.ClockProvider,5,1,6,0,7,1,7,7,7,193,2,28,No Change
108,Public Class,com.android.deskclock.provider.DaysOfWeek,2,1,0,0,14,1,16,16,11,104,1,43,Lines Increased
109,Public Class,com.android.deskclock.Screensaver,1,1,3,0,7,10,7,7,5,99,2,65,Lines Increased
110,Anonymous Class,com.android.deskclock.Screensaver.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,No Change
111,Anonymous Class,com.android.deskclock.Screensaver.(Anon_2),5,1,2,0,1,0,1,1,1,17,2,0,Lines Decreased
112,Public Class,com.android.deskclock.ScreensaverActivity,1,1,3,0,10,13,10,10,7,142,2,78,Lines Increased
113,Anonymous Class,com.android.deskclock.ScreensaverActivity.(Anon_1),7,1,2,0,1,0,1,1,1,26,2,0,Lines Decreased
114,Anonymous Class,com.android.deskclock.ScreensaverActivity.(Anon_2),1,1,2,0,1,0,1,1,1,6,2,0,No Change
115,Public Class,com.android.deskclock.ScreensaverSettingsActivity,1,2,0,0,5,0,5,5,1,40,2,0,Lines Increased
116,Public Class,com.android.deskclock.SettingsActivity,2,2,5,0,11,1,11,11,5,213,2,90,Lines Increased
117,Private Class,com.android.deskclock.SettingsActivity.TimeZoneRow,2,2,1,0,3,3,3,3,3,36,1,44,Class Deleted
118,Public Class,com.android.deskclock.SnoozeLengthDialog,1,1,0,0,9,4,9,9,3,77,2,63,Lines Decreased
119,Anonymous Class,com.android.deskclock.SnoozeLengthDialog.onBindDialogView.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
120,Public Class,com.android.deskclock.stopwatch.Stopwatches,3,1,0,0,0,0,5,5,5,95,1,0,Lines Decreased
121,Public Class,com.android.deskclock.stopwatch.StopwatchFragment,3,2,10,0,29,16,37,29,12,664,3,83,Lines Increased
122,Anonymous Class,com.android.deskclock.stopwatch.StopwatchFragment.(Anon_2),3,1,4,0,1,0,1,1,1,13,2,0,Class Deleted
123,Class,com.android.deskclock.stopwatch.StopwatchFragment.Lap,1,1,2,0,2,2,2,2,1,14,1,50,No Change
124,Class,com.android.deskclock.stopwatch.StopwatchFragment.LapsListAdapter,1,1,3,0,13,8,13,13,10,119,2,77,Lines Increased
125,Anonymous Class,com.android.deskclock.stopwatch.StopwatchFragment.onCreateView.(Anon_1),7,1,2,0,2,0,2,2,2,52,2,0,Lines Decreased
126,Public Class,com.android.deskclock.stopwatch.StopwatchService,3,1,4,0,16,5,16,16,4,367,2,70,Lines Increased
127,Public Class,com.android.deskclock.TimePickerFragment,1,1,1,0,4,2,4,4,4,31,2,50,No Change
128,Public Class,com.android.deskclock.timer.CountingTimerView,3,1,4,0,20,26,21,21,11,463,2,85,Lines Decreased
129,Anonymous Class,com.android.deskclock.timer.CountingTimerView.(Anon_1),1,1,1,0,1,1,1,1,1,8,2,0,No Change
130,Static Class,com.android.deskclock.timer.CountingTimerView.Hundredths,1,1,0,0,2,0,10,2,2,9,2,0,No Change
131,Anonymous Class,com.android.deskclock.timer.CountingTimerView.registerVirtualButtonAction.(Anon_2),8,1,1,0,1,0,1,1,1,29,2,0,No Change
132,Anonymous Class,com.android.deskclock.timer.CountingTimerView.registerVirtualButtonAction.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,No Change
133,Static Class,com.android.deskclock.timer.CountingTimerView.SignedTime,1,1,0,0,4,1,12,4,2,33,2,25,No Change
134,Static Class,com.android.deskclock.timer.CountingTimerView.UnsignedTime,1,1,1,2,8,6,8,8,5,66,1,54,No Change
135,Public Abstract Class,com.android.deskclock.timer.FragmentStatePagerAdapter2,2,1,0,1,11,4,11,11,11,87,2,67,No Change
136,Public Class,com.android.deskclock.timer.TimerAlertFullScreen,2,2,3,0,10,0,10,10,5,89,2,0,Lines Decreased
137,Public Class,com.android.deskclock.timer.TimerFragment,3,2,11,0,32,15,40,32,16,587,3,85,Lines Increased
138,Anonymous Class,com.android.deskclock.timer.TimerFragment.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,No Change
139,Anonymous Class,com.android.deskclock.timer.TimerFragment.(Anon_2),10,1,5,0,1,1,1,1,1,43,2,0,Lines Decreased
